sale_id,date,store,region,category,units,revenue
S445,2025-01-15,Riccarton,Canterbury,Electronics,7,1556.4
S446,2025-08-15,Queen St,Auckland,Electronics,7,1101.05
S447,2025-01-19,Lambton,Wellington,Home,3,459.77
S448,2025-09-24,Lambton,Wellington,Grocery,10,842.42
S449,2025-02-07,Riccarton,Canterbury,Apparel,8,1536.55
S450,2025-04-26,Hamilton Central,Waikato,Grocery,5,251.44
S451,2025-09-09,Riccarton,Canterbury,Apparel,3,843.08
S452,2025-02-09,George St,Otago,Beauty,8,2242.23
S453,2025-09-24,Hamilton Central,Waikato,Home,2,117.7
S454,2025-05-25,Riccarton,Canterbury,Grocery,9,2392.66
S455,2025-11-16,Queen St,Auckland,Grocery,1,183.7
S456,2025-02-06,George St,Otago,Beauty,2,179.07
S457,2025-04-03,Queen St,Auckland,Apparel,9,1072.32
S458,2025-11-22,Riccarton,Canterbury,Home,9,2058.76
S459,2025-12-08,George St,Otago,Apparel,2,199.87
S460,2025-10-26,Queen St,Auckland,Home,12,3326.51
S461,2025-01-18,Lambton,Wellington,Electronics,1,81.48
S462,2025-04-01,George St,Otago,Electronics,11,1293.18
S463,2025-05-14,Riccarton,Canterbury,Grocery,8,1330.67
S464,2025-03-01,Lambton,Wellington,Apparel,5,153.56
S465,2025-12-28,George St,Otago,Grocery,9,1767.25
S466,2025-11-19,Hamilton Central,Waikato,Beauty,2,209.75
S467,2025-01-09,Hamilton Central,Waikato,Beauty,9,1941.22
S468,2025-02-10,Queen St,Auckland,Electronics,10,580.71
S469,2025-11-24,Queen St,Auckland,Apparel,8,1312.08
S470,2025-04-01,George St,Otago,Grocery,1,67.55
S471,2025-02-07,Queen St,Auckland,Home,7,1026.06
S472,2025-05-18,Hamilton Central,Waikato,Beauty,6,1075.32
S473,2025-07-16,Riccarton,Canterbury,Apparel,8,1013.96
S474,2025-01-17,Riccarton,Canterbury,Home,5,1271.75
S475,2025-01-05,Hamilton Central,Waikato,Grocery,1,275.38
S476,2025-12-26,Hamilton Central,Waikato,Apparel,8,1721.32
S477,2025-02-23,Queen St,Auckland,Apparel,3,713.98
S478,2025-07-04,Queen St,Auckland,Electronics,5,1420.11
S479,2025-10-03,Lambton,Wellington,Beauty,4,504.03
S480,2025-01-09,Queen St,Auckland,Electronics,7,547.34
S481,2025-10-20,Lambton,Wellington,Electronics,7,1655.64
S482,2025-07-14,Queen St,Auckland,Home,10,1875.74
S483,2025-10-27,Riccarton,Canterbury,Grocery,11,2530.87
S484,2025-12-13,Queen St,Auckland,Home,9,1984.21
S485,2025-09-17,Hamilton Central,Waikato,Grocery,3,476.27
S486,2025-12-21,George St,Otago,Beauty,12,2485.88
S487,2025-11-24,Hamilton Central,Waikato,Beauty,5,980.11
S488,2025-06-13,Hamilton Central,Waikato,Apparel,1,286.62
S489,2025-03-16,Lambton,Wellington,Beauty,8,1371.09
S490,2025-06-07,Queen St,Auckland,Electronics,5,54.78
S491,2025-10-03,Hamilton Central,Waikato,Grocery,9,1219.54
S492,2025-12-04,Riccarton,Canterbury,Beauty,3,424.75
S493,2025-04-07,Riccarton,Canterbury,Electronics,10,1848.78
S494,2025-02-20,Queen St,Auckland,Home,10,2253.86
S495,2025-06-25,Hamilton Central,Waikato,Beauty,2,197.59
S496,2025-11-13,Riccarton,Canterbury,Beauty,8,2391.95
S497,2025-09-26,Queen St,Auckland,Apparel,5,361.86
S498,2025-06-27,Queen St,Auckland,Electronics,1,287.25
S499,2025-10-08,Lambton,Wellington,Beauty,4,135.48
S500,2025-06-03,Lambton,Wellington,Grocery,12,200.37
S501,2025-04-25,Hamilton Central,Waikato,Beauty,12,459.05
S502,2025-07-10,Riccarton,Canterbury,Home,1,79.65
S503,2025-11-09,Hamilton Central,Waikato,Home,1,227.91
S504,2025-08-15,Queen St,Auckland,Beauty,8,1213.3
S505,2025-02-02,Lambton,Wellington,Grocery,5,1049.79
S506,2025-12-28,Riccarton,Canterbury,Beauty,4,440.22
S507,2025-03-19,Queen St,Auckland,Beauty,4,762.11
S508,2025-09-04,Riccarton,Canterbury,Grocery,12,3171.44
S509,2025-09-17,Hamilton Central,Waikato,Home,10,497.17
S510,2025-10-06,Lambton,Wellington,Home,5,838.63
S511,2025-03-25,Lambton,Wellington,Electronics,10,680.02
S512,2025-11-05,Riccarton,Canterbury,Electronics,12,2383.69
S513,2025-05-13,George St,Otago,Electronics,12,314.14
S514,2025-09-03,Lambton,Wellington,Home,1,241.54
S515,2025-07-20,Riccarton,Canterbury,Home,1,239.14
S516,2025-12-04,Riccarton,Canterbury,Apparel,2,72.72
S517,2025-07-21,George St,Otago,Electronics,9,2048.25
S518,2025-11-21,Riccarton,Canterbury,Electronics,10,2273.85
S519,2025-09-17,George St,Otago,Home,12,3431.0
S520,2025-03-09,Lambton,Wellington,Grocery,3,59.55
S521,2025-06-19,George St,Otago,Home,4,895.66
S522,2025-08-25,Riccarton,Canterbury,Grocery,12,1285.72
S523,2025-06-08,Riccarton,Canterbury,Apparel,10,963.17
S524,2025-11-01,Riccarton,Canterbury,Electronics,1,269.52
S525,2025-06-13,Riccarton,Canterbury,Electronics,10,688.3
S526,2025-02-25,Queen St,Auckland,Grocery,10,2443.44
S527,2025-06-16,Queen St,Auckland,Home,5,1262.03
S528,2025-10-01,Lambton,Wellington,Beauty,5,601.5
S529,2025-04-15,George St,Otago,Grocery,9,1201.06
S530,2025-12-01,Riccarton,Canterbury,Grocery,5,1288.21
S531,2025-12-23,Queen St,Auckland,Beauty,4,1087.71
S532,2025-04-26,George St,Otago,Home,7,1813.84
S533,2025-08-13,Lambton,Wellington,Apparel,4,70.24
S534,2025-05-02,Lambton,Wellington,Apparel,1,25.42
S535,2025-05-09,Riccarton,Canterbury,Electronics,2,80.26
S536,2025-01-20,Hamilton Central,Waikato,Electronics,12,2173.95
S537,2025-12-07,George St,Otago,Home,3,163.32
S538,2025-06-02,George St,Otago,Grocery,10,1600.73
S539,2025-11-04,Riccarton,Canterbury,Apparel,11,306.4
S540,2025-01-16,Lambton,Wellington,Grocery,10,1007.73
S541,2025-01-24,George St,Otago,Beauty,2,239.67
S542,2025-01-03,George St,Otago,Beauty,12,3093.78
S543,2025-06-25,Lambton,Wellington,Electronics,9,2322.52
S544,2025-08-01,Queen St,Auckland,Home,8,2333.95
S545,2025-09-01,Queen St,Auckland,Apparel,5,395.11
S546,2025-09-02,Riccarton,Canterbury,Apparel,12,1608.3
S547,2025-12-08,Riccarton,Canterbury,Beauty,5,1249.57
S548,2025-12-04,Queen St,Auckland,Electronics,12,197.81
S549,2025-05-20,Hamilton Central,Waikato,Apparel,12,538.64
S550,2025-05-13,Queen St,Auckland,Grocery,1,64.27
S551,2025-08-06,Hamilton Central,Waikato,Apparel,6,1220.66
S552,2025-10-22,George St,Otago,Grocery,5,503.32
S553,2025-07-22,Hamilton Central,Waikato,Beauty,7,489.19
S554,2025-06-14,Riccarton,Canterbury,Beauty,3,455.55
S555,2025-05-26,Queen St,Auckland,Electronics,4,364.97
S556,2025-02-11,George St,Otago,Beauty,6,725.69
S557,2025-01-15,Queen St,Auckland,Electronics,1,124.68
S558,2025-10-04,George St,Otago,Home,9,1623.23
S559,2025-07-08,Queen St,Auckland,Grocery,7,1752.38
S560,2025-11-08,George St,Otago,Home,4,73.84
S561,2025-09-03,Queen St,Auckland,Home,10,2679.47
S562,2025-09-16,Lambton,Wellington,Apparel,2,484.7
S563,2025-10-09,Lambton,Wellington,Beauty,3,564.08
S564,2025-05-13,Queen St,Auckland,Electronics,9,1140.91
S565,2025-09-21,Hamilton Central,Waikato,Grocery,4,434.21
S566,2025-02-09,Riccarton,Canterbury,Home,5,1185.75
S567,2025-11-06,George St,Otago,Home,6,1431.44
S568,2025-01-15,Queen St,Auckland,Apparel,3,544.34
S569,2025-06-27,Riccarton,Canterbury,Apparel,1,26.13
S570,2025-10-25,George St,Otago,Apparel,2,126.27
S571,2025-05-24,Riccarton,Canterbury,Electronics,11,2959.86
S572,2025-01-16,Hamilton Central,Waikato,Electronics,12,391.37
S573,2025-01-15,Hamilton Central,Waikato,Apparel,3,260.81
S574,2025-01-10,George St,Otago,Home,11,530.49
S575,2025-08-20,Hamilton Central,Waikato,Home,9,2437.89
S576,2025-08-25,Lambton,Wellington,Electronics,10,2547.26
S577,2025-08-11,Lambton,Wellington,Home,1,224.17
S578,2025-10-12,Riccarton,Canterbury,Electronics,6,795.63
S579,2025-08-11,Lambton,Wellington,Home,11,251.87
S580,2025-02-01,Lambton,Wellington,Electronics,3,351.75
S581,2025-09-06,Lambton,Wellington,Electronics,12,873.3
S582,2025-02-21,Queen St,Auckland,Apparel,2,313.41
S583,2025-09-23,Riccarton,Canterbury,Electronics,8,1854.5
S584,2025-07-08,Hamilton Central,Waikato,Home,11,1731.37
S585,2025-06-01,Hamilton Central,Waikato,Home,3,77.22
S586,2025-02-21,George St,Otago,Beauty,5,1229.23
S587,2025-11-11,Hamilton Central,Waikato,Grocery,3,517.15
S588,2025-12-16,Riccarton,Canterbury,Home,5,1266.68
S589,2025-01-07,Hamilton Central,Waikato,Electronics,5,63.2
S590,2025-09-15,Hamilton Central,Waikato,Apparel,11,1092.33
S591,2025-05-16,Hamilton Central,Waikato,Apparel,1,193.4
S592,2025-05-01,Hamilton Central,Waikato,Home,8,1594.18
S593,2025-08-11,Hamilton Central,Waikato,Apparel,1,137.94
S594,2025-06-26,Hamilton Central,Waikato,Apparel,9,1687.51
S595,2025-11-16,Hamilton Central,Waikato,Beauty,7,891.84
S596,2025-08-21,Hamilton Central,Waikato,Grocery,5,634.75
S597,2025-08-14,Hamilton Central,Waikato,Home,4,840.58
S598,2025-02-27,Lambton,Wellington,Apparel,9,2082.77
S599,2025-11-19,George St,Otago,Home,9,395.81
S600,2025-12-25,George St,Otago,Grocery,9,1716.0
S601,2025-10-24,George St,Otago,Home,8,1939.6
S602,2025-05-27,Hamilton Central,Waikato,Apparel,10,2796.65
S603,2025-01-11,Queen St,Auckland,Grocery,4,1136.76
S604,2025-05-08,Hamilton Central,Waikato,Electronics,11,1510.56
S605,2025-07-08,Hamilton Central,Waikato,Grocery,2,164.99
S606,2025-05-12,Hamilton Central,Waikato,Electronics,3,593.37
S607,2025-02-15,Lambton,Wellington,Electronics,11,2330.93
S608,2025-05-27,Riccarton,Canterbury,Grocery,4,122.03
S609,2025-05-27,Hamilton Central,Waikato,Electronics,6,836.07
S610,2025-11-13,Lambton,Wellington,Home,11,1050.73
S611,2025-04-19,Lambton,Wellington,Beauty,6,647.94
S612,2025-10-26,Lambton,Wellington,Beauty,11,2774.28
S613,2025-03-27,George St,Otago,Beauty,12,1508.69
S614,2025-04-16,Lambton,Wellington,Apparel,2,226.0
S615,2025-08-06,Hamilton Central,Waikato,Beauty,4,1017.92
S616,2025-10-18,Riccarton,Canterbury,Apparel,11,1543.38
S617,2025-10-19,George St,Otago,Beauty,5,1231.67
S618,2025-06-07,Hamilton Central,Waikato,Electronics,5,908.18
S619,2025-02-15,Lambton,Wellington,Electronics,11,906.56
S620,2025-02-03,Riccarton,Canterbury,Electronics,1,244.67
S621,2025-07-02,George St,Otago,Home,7,2047.79
S622,2025-04-13,Queen St,Auckland,Home,3,34.81
S623,2025-07-06,Hamilton Central,Waikato,Apparel,12,3070.1
S624,2025-05-27,Lambton,Wellington,Home,2,291.59
S625,2025-10-25,Queen St,Auckland,Electronics,4,815.77
S626,2025-10-11,George St,Otago,Beauty,8,883.69
S627,2025-07-10,Riccarton,Canterbury,Home,2,140.73
S628,2025-11-25,Hamilton Central,Waikato,Electronics,9,767.86
S629,2025-01-22,Lambton,Wellington,Beauty,11,2266.07
S630,2025-10-21,Riccarton,Canterbury,Electronics,8,412.51
S631,2025-04-06,Riccarton,Canterbury,Home,2,285.75
S632,2025-07-19,George St,Otago,Grocery,4,523.29
S633,2025-08-05,Lambton,Wellington,Grocery,11,642.14
S634,2025-12-01,George St,Otago,Home,3,802.69
S635,2025-03-28,Riccarton,Canterbury,Home,7,444.37
S636,2025-07-19,Riccarton,Canterbury,Electronics,2,448.9
S637,2025-10-12,Queen St,Auckland,Home,11,722.17
S638,2025-06-26,George St,Otago,Grocery,12,1959.49
S639,2025-06-02,George St,Otago,Grocery,4,246.94
S640,2025-09-28,Hamilton Central,Waikato,Home,2,263.89
S641,2025-05-26,George St,Otago,Apparel,8,1579.11
S642,2025-09-27,Hamilton Central,Waikato,Apparel,5,1397.76
S643,2025-10-23,Queen St,Auckland,Apparel,5,1336.03
S644,2025-10-05,Lambton,Wellington,Grocery,3,437.25
S645,2025-06-07,Lambton,Wellington,Home,7,667.84
S646,2025-10-19,Lambton,Wellington,Home,2,441.48
S647,2025-11-03,Riccarton,Canterbury,Electronics,10,1164.53
S648,2025-05-25,Lambton,Wellington,Beauty,8,1951.31
S649,2025-03-17,Queen St,Auckland,Apparel,8,1676.79
S650,2025-04-24,George St,Otago,Home,7,1301.91
S651,2025-02-03,George St,Otago,Home,4,966.93
S652,2025-10-25,Hamilton Central,Waikato,Electronics,4,703.5
S653,2025-02-22,George St,Otago,Beauty,2,543.28
S654,2025-05-23,Lambton,Wellington,Apparel,4,537.45
S655,2025-06-22,Riccarton,Canterbury,Electronics,11,3175.59
S656,2025-09-10,Lambton,Wellington,Apparel,4,234.4
S657,2025-10-08,Hamilton Central,Waikato,Beauty,1,160.42
S658,2025-11-21,George St,Otago,Apparel,10,807.24
S659,2025-11-12,Lambton,Wellington,Apparel,7,1177.4
S660,2025-02-02,Riccarton,Canterbury,Apparel,4,86.36
S661,2025-02-23,Queen St,Auckland,Beauty,1,154.09
S662,2025-06-22,Riccarton,Canterbury,Grocery,8,360.59
S663,2025-07-04,Riccarton,Canterbury,Beauty,7,748.16
S664,2025-05-08,Riccarton,Canterbury,Electronics,12,1616.62
S665,2025-11-08,George St,Otago,Grocery,3,325.78
S666,2025-02-13,Riccarton,Canterbury,Home,9,1108.0
S667,2025-08-05,George St,Otago,Home,8,2377.58
S668,2025-03-01,Riccarton,Canterbury,Home,4,133.21
S669,2025-09-21,Queen St,Auckland,Electronics,1,163.3
S670,2025-08-19,Riccarton,Canterbury,Apparel,7,644.46
S671,2025-09-02,Queen St,Auckland,Home,12,577.05
S672,2025-10-21,George St,Otago,Beauty,8,834.44
S673,2025-11-23,Queen St,Auckland,Home,1,247.14
S674,2025-04-03,Lambton,Wellington,Electronics,6,137.71
S675,2025-08-09,Queen St,Auckland,Electronics,6,1613.35
S676,2025-09-26,George St,Otago,Electronics,2,242.43
S677,2025-10-13,Lambton,Wellington,Electronics,2,407.9
S678,2025-09-05,Queen St,Auckland,Grocery,11,174.46
S679,2025-08-03,Lambton,Wellington,Home,3,460.86
S680,2025-01-08,Queen St,Auckland,Home,3,234.12
S681,2025-12-09,George St,Otago,Apparel,6,1754.84
S682,2025-09-28,Riccarton,Canterbury,Beauty,6,744.13
S683,2025-10-25,Hamilton Central,Waikato,Apparel,11,3169.87
S684,2025-11-22,George St,Otago,Electronics,2,154.12
S685,2025-10-09,Riccarton,Canterbury,Grocery,11,1295.88
S686,2025-10-19,Riccarton,Canterbury,Beauty,1,191.47
S687,2025-09-10,Queen St,Auckland,Electronics,7,1683.76
S688,2025-10-28,Riccarton,Canterbury,Beauty,4,215.39
S689,2025-12-02,Riccarton,Canterbury,Electronics,9,126.66
S690,2025-09-14,George St,Otago,Electronics,4,704.5
S691,2025-09-22,Lambton,Wellington,Grocery,9,2679.13
S692,2025-10-12,George St,Otago,Home,1,87.87
S693,2025-08-22,George St,Otago,Apparel,7,354.36
S694,2025-10-07,Lambton,Wellington,Beauty,12,247.93
S695,2025-03-05,Lambton,Wellington,Grocery,12,2434.15
S696,2025-03-18,Hamilton Central,Waikato,Grocery,12,2775.5
S697,2025-07-05,Riccarton,Canterbury,Beauty,8,1426.57
S698,2025-03-07,Riccarton,Canterbury,Beauty,10,1768.01
S699,2025-05-06,Riccarton,Canterbury,Beauty,5,121.11
S700,2025-10-18,Queen St,Auckland,Electronics,8,2096.55
S701,2025-02-19,Lambton,Wellington,Home,11,1134.56
S702,2025-04-24,Riccarton,Canterbury,Apparel,4,730.38
S703,2025-08-19,Lambton,Wellington,Beauty,1,268.43
S704,2025-05-04,George St,Otago,Electronics,8,1806.37
S705,2025-12-11,Lambton,Wellington,Apparel,10,526.53
S706,2025-07-22,Lambton,Wellington,Apparel,5,350.35
S707,2025-03-26,Riccarton,Canterbury,Apparel,9,2022.28
S708,2025-04-11,Riccarton,Canterbury,Home,9,2099.36
S709,2025-03-18,Queen St,Auckland,Electronics,6,1290.69
S710,2025-09-08,George St,Otago,Beauty,4,789.45
S711,2025-01-14,Queen St,Auckland,Home,11,219.55
S712,2025-04-10,Queen St,Auckland,Electronics,10,2698.92
S713,2025-12-03,George St,Otago,Electronics,2,591.4
S714,2025-05-23,Lambton,Wellington,Grocery,11,302.71
S715,2025-08-03,Lambton,Wellington,Electronics,5,1385.03
S716,2025-04-09,Queen St,Auckland,Grocery,3,736.69
S717,2025-07-25,Lambton,Wellington,Grocery,2,189.2
S718,2025-03-17,Riccarton,Canterbury,Home,2,479.22
S719,2025-11-13,Lambton,Wellington,Grocery,1,48.98
S720,2025-12-01,George St,Otago,Grocery,2,358.94
S721,2025-07-17,Queen St,Auckland,Apparel,10,2038.98
S722,2025-07-17,George St,Otago,Apparel,7,2020.05
S723,2025-04-10,Hamilton Central,Waikato,Beauty,8,920.37
S724,2025-11-06,George St,Otago,Home,4,598.11
S725,2025-12-08,Queen St,Auckland,Electronics,8,1877.19
S726,2025-04-21,Riccarton,Canterbury,Electronics,10,2973.28
S727,2025-05-14,George St,Otago,Home,5,805.14
S728,2025-02-20,Queen St,Auckland,Beauty,4,341.4
S729,2025-05-18,George St,Otago,Electronics,12,3040.16
S730,2025-03-07,Lambton,Wellington,Home,6,1110.68
S731,2025-05-15,Hamilton Central,Waikato,Electronics,6,588.7
S732,2025-10-03,George St,Otago,Apparel,12,2354.39
S733,2025-12-27,George St,Otago,Beauty,6,822.39
S734,2025-03-20,Hamilton Central,Waikato,Grocery,11,3263.6
S735,2025-01-28,Riccarton,Canterbury,Beauty,10,597.24
S736,2025-07-28,Lambton,Wellington,Apparel,11,1147.15
S737,2025-10-13,Hamilton Central,Waikato,Electronics,4,1037.72
S738,2025-08-23,George St,Otago,Beauty,12,2385.9
S739,2025-05-19,Lambton,Wellington,Beauty,4,311.84
S740,2025-12-23,Riccarton,Canterbury,Electronics,2,245.41
S741,2025-08-01,Riccarton,Canterbury,Grocery,11,888.88
S742,2025-06-27,Queen St,Auckland,Home,1,11.77
S743,2025-08-28,Riccarton,Canterbury,Electronics,1,94.32
S744,2025-11-10,George St,Otago,Home,5,1433.04
S745,2025-05-14,Riccarton,Canterbury,Grocery,10,1508.17
S746,2025-03-22,Riccarton,Canterbury,Beauty,5,175.89
S747,2025-01-24,George St,Otago,Home,7,1900.48
S748,2025-04-25,Queen St,Auckland,Home,12,2495.3
S749,2025-05-23,Hamilton Central,Waikato,Electronics,2,434.75
S750,2025-07-19,Lambton,Wellington,Apparel,5,490.35
S751,2025-08-06,George St,Otago,Grocery,11,117.93
S752,2025-01-21,Hamilton Central,Waikato,Electronics,1,74.55
S753,2025-09-25,Queen St,Auckland,Electronics,5,1400.61
S754,2025-12-25,Queen St,Auckland,Grocery,9,705.49
S755,2025-04-02,Riccarton,Canterbury,Beauty,2,555.83
S756,2025-08-27,Queen St,Auckland,Apparel,1,69.38
S757,2025-01-11,Riccarton,Canterbury,Apparel,7,428.45
S758,2025-10-16,George St,Otago,Grocery,7,181.96
S759,2025-03-08,George St,Otago,Grocery,6,1645.79
S760,2025-02-28,Riccarton,Canterbury,Electronics,11,1325.76
S761,2025-01-22,Hamilton Central,Waikato,Beauty,7,980.05
S762,2025-01-24,George St,Otago,Apparel,5,382.91
S763,2025-03-16,Riccarton,Canterbury,Electronics,10,1364.14
S764,2025-05-25,Queen St,Auckland,Beauty,4,841.38
S765,2025-02-07,Lambton,Wellington,Beauty,9,151.66
S766,2025-12-07,George St,Otago,Apparel,5,1256.46
S767,2025-11-22,Queen St,Auckland,Apparel,7,1362.82
S768,2025-09-25,George St,Otago,Beauty,7,806.54
S769,2025-01-11,Hamilton Central,Waikato,Home,8,858.98
S770,2025-09-07,George St,Otago,Beauty,4,419.4
S771,2025-02-26,Queen St,Auckland,Beauty,3,629.38
S772,2025-03-11,Hamilton Central,Waikato,Grocery,8,370.35
S773,2025-11-11,Queen St,Auckland,Apparel,2,405.75
S774,2025-03-19,Queen St,Auckland,Grocery,8,786.19
S775,2025-08-08,Lambton,Wellington,Beauty,12,492.06
S776,2025-10-07,George St,Otago,Home,1,287.8
S777,2025-07-24,Queen St,Auckland,Grocery,10,991.17
S778,2025-03-22,Lambton,Wellington,Electronics,8,382.5
S779,2025-11-22,Queen St,Auckland,Beauty,2,528.04
S780,2025-07-11,Riccarton,Canterbury,Home,10,863.14
S781,2025-12-07,Queen St,Auckland,Beauty,3,822.53
S782,2025-10-10,Queen St,Auckland,Grocery,4,407.2
S783,2025-01-20,Hamilton Central,Waikato,Apparel,9,1519.18
S784,2025-05-27,Lambton,Wellington,Apparel,7,1835.6
S785,2025-03-21,George St,Otago,Home,1,212.33
S786,2025-09-26,George St,Otago,Apparel,9,92.54
S787,2025-10-19,Lambton,Wellington,Home,9,1689.52
S788,2025-04-06,Queen St,Auckland,Grocery,6,1052.77
S789,2025-07-08,Queen St,Auckland,Apparel,5,936.38
S790,2025-06-14,Queen St,Auckland,Home,10,429.87
S791,2025-05-19,George St,Otago,Home,10,1398.12
S792,2025-08-17,Riccarton,Canterbury,Apparel,3,110.45
S793,2025-02-11,Riccarton,Canterbury,Apparel,1,232.85
S794,2025-01-23,Hamilton Central,Waikato,Electronics,1,146.5
S795,2025-04-05,Queen St,Auckland,Apparel,10,1398.49
S796,2025-11-26,Queen St,Auckland,Grocery,4,1045.47
S797,2025-04-01,Queen St,Auckland,Grocery,7,2025.4
S798,2025-01-14,Hamilton Central,Waikato,Grocery,4,914.91
S799,2025-06-02,Riccarton,Canterbury,Electronics,1,187.86
S800,2025-07-17,George St,Otago,Beauty,6,1576.06
S801,2025-09-19,Hamilton Central,Waikato,Grocery,1,238.36
S802,2025-06-08,Hamilton Central,Waikato,Grocery,3,850.76
S803,2025-11-02,Lambton,Wellington,Beauty,7,1438.39
S804,2025-12-23,Hamilton Central,Waikato,Home,11,648.91
S805,2025-06-21,Lambton,Wellington,Home,8,650.02
S806,2025-06-04,Lambton,Wellington,Electronics,8,128.75
S807,2025-02-12,Lambton,Wellington,Beauty,7,1601.43
S808,2025-05-16,Lambton,Wellington,Home,3,749.46
S809,2025-03-12,Hamilton Central,Waikato,Grocery,9,687.27
S810,2025-05-24,Queen St,Auckland,Grocery,7,1261.43
S811,2025-02-02,Queen St,Auckland,Grocery,11,1211.14
S812,2025-01-23,Lambton,Wellington,Apparel,2,409.81
S813,2025-12-03,Riccarton,Canterbury,Grocery,11,2293.32
S814,2025-12-14,Riccarton,Canterbury,Home,11,2531.27
S815,2025-11-11,Hamilton Central,Waikato,Beauty,11,2195.13
S816,2025-11-07,Hamilton Central,Waikato,Apparel,8,416.14
S817,2025-10-09,George St,Otago,Beauty,5,619.23
S818,2025-09-13,George St,Otago,Apparel,8,1118.48
S819,2025-06-10,George St,Otago,Apparel,8,478.78
S820,2025-12-28,Lambton,Wellington,Beauty,11,2805.7
S821,2025-05-18,Hamilton Central,Waikato,Beauty,4,455.8
S822,2025-08-14,Hamilton Central,Waikato,Electronics,1,122.58
S823,2025-05-27,Riccarton,Canterbury,Apparel,9,2164.03
S824,2025-11-17,George St,Otago,Electronics,8,1275.16
S825,2025-10-15,Lambton,Wellington,Grocery,3,430.49
S826,2025-10-06,Hamilton Central,Waikato,Beauty,8,2143.18
S827,2025-11-12,Queen St,Auckland,Home,5,866.11
S828,2025-08-04,Hamilton Central,Waikato,Electronics,9,1447.97
S829,2025-08-04,George St,Otago,Grocery,8,2183.59
S830,2025-01-27,George St,Otago,Apparel,12,1418.83
